object_type,object_uri,id,title,folder,owner,last_viewed,views_90d,source_updated_at,tile_count,explore_refs,fields_refs,has_text_tile,translation_class,reason
tile,looker:analytics:dashboard:320/element:3009,3009,New Marketable Contacts,Shared,Mark Rittman,,,2025-02-14T13:07:31+00:00,,analytics/people,people.contact_created_date;people.contact_created_month;people.contact_marketable_status;people.count,false,mechanical,"dynamic_fields:table_calculation:Running total of Client and Marketing Contacts Count; references field outside the parsed repo (fields: people.contact_created_date, people.contact_created_month, people.contact_marketable_status, people.count)"
tile,looker:analytics:dashboard:320/element:3010,3010,New Leads,Shared,Mark Rittman,,,2025-02-14T13:07:31+00:00,,analytics/website_leads,website_leads.booking_date;website_leads.category;website_leads.invitee_email;website_leads.invitee_name;website_leads.total_closed_won;website_leads.total_mqls;website_leads.total_proposals_sent;website_leads.total_sqls,false,mechanical,
tile,looker:analytics:dashboard:320/element:3011,3011,Traffic Sources,Shared,Mark Rittman,,,2025-02-14T13:07:31+00:00,,analytics/web_sessions_fact,web_events_fact.total_blended_user_id;web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_start_ts_week,false,mechanical,dynamic_fields:dimension:Traffic Source
tile,looker:analytics:dashboard:322/element:3029,3029,Conversion & Contact Us Visitor Path,Shared,Mark Rittman,,,2025-02-23T17:17:59+00:00,,analytics/web_sessions_fact,web_events_fact.event_details;web_events_fact.event_seq;web_events_fact.event_ts_time;web_events_fact.event_type;web_events_fact.referrer;web_events_fact.referrer_host;web_events_fact.utm_campaign;web_events_fact.utm_medium;web_events_fact.utm_source;web_sessions_fact.blended_user_id;web_sessions_fact.is_converted_user,false,mechanical,
tile,looker:analytics:dashboard:311/element:3033,3033,Rittman Analytics Action Points,Shared,Mark Rittman,,,2026-03-30T18:56:10+00:00,,analytics/companies_dim,timesheet_project_engagement_rag_status_fact.engagement_name;timesheet_project_engagement_rag_status_fact__ra_action_points.action_point,false,mechanical,
tile,looker:analytics:dashboard:311/element:3034,3034,Client Action Points,Shared,Mark Rittman,,,2026-03-30T18:56:10+00:00,,analytics/companies_dim,timesheet_project_engagement_rag_status_fact.engagement_name;timesheet_project_engagement_rag_status_fact__client_action_points.action_point,false,mechanical,
tile,looker:analytics:dashboard:312/element:3037,3037,Untitled,Shared/Delivery Team Examples,Jordan Ilyat,,,2025-06-04T12:56:31+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.total_web_sessions_pk,false,mechanical,custom_vis:analytics::looker_gemini_insight; references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:267/element:3043,3043,Cost of Delivery,Shared,Mark Rittman,,,2026-08-29T18:39:51+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/revenue_and_forecast;analytics/targets,profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_month;recognized_project_revenue.billing_month_month;recognized_project_revenue.total_recognized_revenue_gbp;revenue_and_forecast.booked_and_forecast_revenue;revenue_and_forecast.delivery_costs;revenue_and_forecast.dividends;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_taxation;revenue_and_forecast.overheads;revenue_and_forecast.period_month;targets.period_month;targets.total_retained_earnings_target,false,mechanical,merged_results; dynamic_fields:table_calculation:Delivery as % of Revenue;table_calculation:Overheads as % of Revenue;table_calculation:Retained Earnings as % of Revenue;measure:Cost of Delivery;measure:Dividends;measure:Overheads;
tile,looker:analytics:dashboard:267/element:3045,3045,NPS,Shared,Mark Rittman,,,2026-08-29T18:39:51+00:00,,analytics/companies_dim,nps_survey_results_fact.average_nps_score;nps_survey_results_fact.nps_survey_ts_date;nps_survey_results_fact.nps_survey_ts_month,false,mechanical,dynamic_fields:table_calculation:Target
tile,looker:analytics:dashboard:323/element:3048,3048,Cost per Click,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.cpc;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.cpc, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.cpc, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3049,3049,Cost per 1000 Impressions,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.cpm;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.cpm, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.cpm, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3050,3050,Click Through Rate,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.ctr;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.ctr, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.ctr, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3051,3051,AVG Click Per Campaign,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.average_clicks;linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.average_clicks, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.average_clicks, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3052,3052,AVG Cost per Campaign,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.average_cost;linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.average_cost, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.average_cost, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3053,3053,AVG Impression per Campaign,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.average_impressions;linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date,false,mechanical,"fields: linkedin_ads__creative_report.average_impressions, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.average_impressions, linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3054,3054,Campaign by Total Clicks,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_clicks,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_clicks); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_clicks)"
tile,looker:analytics:dashboard:323/element:3055,3055,Group Campaign by Total Clicks,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_clicks,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_clicks); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_clicks)"
tile,looker:analytics:dashboard:323/element:3056,3056,Creative ID by Total Clicks,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.creative_id;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_clicks,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3057,3057,Campaign Overview,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.creative_id;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_clicks;linkedin_ads__creative_report.total_cost;linkedin_ads__creative_report.total_impressions,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:323/element:3058,3058,Campaign by Impressions,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_impressions,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_impressions); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_impressions)"
tile,looker:analytics:dashboard:323/element:3059,3059,Group Campaign by Impressions,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_impressions,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_impressions); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.date_day_date, linkedin_ads__creative_report.total_impressions)"
tile,looker:analytics:dashboard:323/element:3060,3060,Creative ID by Impressions,Users/Saverro Suseno,Saverro Suseno,,,2025-03-07T15:03:50+00:00,,looker-linkedin-ads/linkedin_ads__creative_report,linkedin_ads__creative_report.campaign_group_id;linkedin_ads__creative_report.campaign_group_name;linkedin_ads__creative_report.campaign_id;linkedin_ads__creative_report.campaign_name;linkedin_ads__creative_report.creative_id;linkedin_ads__creative_report.date_day_date;linkedin_ads__creative_report.total_impressions,false,mechanical,"fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date); references field outside the parsed repo (explores: looker-linkedin-ads/linkedin_ads__creative_report; fields: linkedin_ads__creative_report.campaign_group_id, linkedin_ads__creative_report.campaign_group_name, linkedin_ads__creative_report.campaign_id, linkedin_ads__creative_report.campaign_name, linkedin_ads__creative_report.creative_id, linkedin_ads__creative_report.date_day_date)"
tile,looker:analytics:dashboard:324/element:3061,3061,Sessions Rolling 7-Days,Shared/Delivery Team Examples,Jordan Ilyat,,,2025-10-31T12:40:42+00:00,,analytics/web_sessions_fact,web_sessions_fact.session_start_ts_date;web_sessions_fact.time_range;web_sessions_fact.total_sessions,false,mechanical,
tile,looker:analytics:dashboard:324/element:3064,3064,Sessions Rolling 7-Days (Copy),Shared/Delivery Team Examples,Jordan Ilyat,,,2025-10-31T12:40:42+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.time_range;web_sessions_fact.total_sessions,false,mechanical,
tile,looker:analytics:dashboard:324/element:3065,3065,Sessions Rolling 7-Days (Copy 2),Shared/Delivery Team Examples,Jordan Ilyat,,,2025-10-31T12:40:42+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.time_range;web_sessions_fact.total_web_sessions_pk,false,mechanical,references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:324/element:3066,3066,Untitled,Shared/Delivery Team Examples,Jordan Ilyat,,,2025-10-31T12:40:42+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.total_web_sessions_pk,false,mechanical,custom_vis:analytics::looker_gemini_insight; references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:324/element:3067,3067,,Shared/Delivery Team Examples,Jordan Ilyat,,,2025-10-31T12:40:42+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:325/element:3068,3068,Revenue vs. Target,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/targets,deals_fact.deal_closed_quarter;deals_fact.deal_closed_year;deals_fact.deal_created_quarter;deals_fact.deal_created_year;deals_fact.pipeline_stage_closed_won;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_deal_amount_gbp_converted;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_quarter;profit_and_loss_report_fact.period_year;projects_invoiced.invoice_issued_date;projects_invoiced.invoice_issued_quarter;projects_invoiced.invoice_status;projects_invoiced.total_net_amount_gbp;targets.period_quarter;targets.period_year;targets.total_deals_closed_revenue_target;targets.total_deals_revenue_target;targets.total_mql_target;targets.total_retained_earnings_target;targets.total_revenue_target;targets.total_sql_target,false,mechanical,merged_results; dynamic_fields:measure:Revenue
tile,looker:analytics:dashboard:325/element:3069,3069,Retained Earnings vs Target,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/targets,deals_fact.deal_closed_quarter;deals_fact.deal_closed_year;deals_fact.deal_created_quarter;deals_fact.deal_created_year;deals_fact.pipeline_stage_closed_won;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_deal_amount_gbp_converted;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_quarter;profit_and_loss_report_fact.period_year;projects_invoiced.invoice_issued_date;projects_invoiced.invoice_issued_quarter;projects_invoiced.invoice_status;projects_invoiced.total_net_amount_gbp;targets.period_quarter;targets.period_year;targets.total_deals_closed_revenue_target;targets.total_deals_revenue_target;targets.total_mql_target;targets.total_retained_earnings_target;targets.total_revenue_target;targets.total_sql_target,false,mechanical,merged_results; dynamic_fields:measure:Revenue
tile,looker:analytics:dashboard:325/element:3070,3070,Won Deals vs Target,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/targets,deals_fact.deal_closed_quarter;deals_fact.deal_closed_year;deals_fact.deal_created_quarter;deals_fact.deal_created_year;deals_fact.pipeline_stage_closed_won;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_deal_amount_gbp_converted;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_quarter;profit_and_loss_report_fact.period_year;projects_invoiced.invoice_issued_date;projects_invoiced.invoice_issued_quarter;projects_invoiced.invoice_status;projects_invoiced.total_net_amount_gbp;targets.period_quarter;targets.period_year;targets.total_deals_closed_revenue_target;targets.total_deals_revenue_target;targets.total_mql_target;targets.total_retained_earnings_target;targets.total_revenue_target;targets.total_sql_target,false,mechanical,merged_results; dynamic_fields:measure:Revenue
tile,looker:analytics:dashboard:325/element:3071,3071,New Deals vs. Target,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/targets,deals_fact.deal_closed_quarter;deals_fact.deal_closed_year;deals_fact.deal_created_quarter;deals_fact.deal_created_year;deals_fact.pipeline_stage_closed_won;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_deal_amount_gbp_converted;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_quarter;profit_and_loss_report_fact.period_year;projects_invoiced.invoice_issued_date;projects_invoiced.invoice_issued_quarter;projects_invoiced.invoice_status;projects_invoiced.total_net_amount_gbp;targets.period_quarter;targets.period_year;targets.total_deals_closed_revenue_target;targets.total_deals_revenue_target;targets.total_mql_target;targets.total_retained_earnings_target;targets.total_revenue_target;targets.total_sql_target,false,mechanical,merged_results; dynamic_fields:measure:Revenue
tile,looker:analytics:dashboard:325/element:3072,3072,Actual vs. Budget,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim,profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.budget;profit_and_loss_report_fact.budget_variance,false,mechanical,dynamic_fields:table_calculation:% to Budget; references field outside the parsed repo (fields: profit_and_loss_report_fact.budget_variance)
tile,looker:analytics:dashboard:325/element:3074,3074,Top Level Metrics,Shared,Mark Rittman,,,2025-03-19T15:48:14+00:00,,analytics/chart_of_accounts_dim;analytics/companies_dim;analytics/targets,deals_fact.deal_closed_quarter;deals_fact.deal_closed_year;deals_fact.deal_created_quarter;deals_fact.deal_created_year;deals_fact.pipeline_stage_closed_won;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_deal_amount_gbp_converted;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_quarter;profit_and_loss_report_fact.period_year;projects_invoiced.invoice_issued_date;projects_invoiced.invoice_issued_quarter;projects_invoiced.invoice_status;projects_invoiced.total_net_amount_gbp;targets.period_quarter;targets.period_year;targets.total_deals_closed_revenue_target;targets.total_deals_revenue_target;targets.total_mql_target;targets.total_retained_earnings_target;targets.total_revenue_target;targets.total_sql_target,false,mechanical,merged_results; dynamic_fields:measure:Revenue; custom_vis:marketplace_viz_multiple_value::multiple_value-marketplace
tile,looker:analytics:dashboard:326/element:3076,3076,Sessions Rolling 7-Days (Copy),Shared/Delivery Team Examples,Jordan Ilyat,,,2025-11-08T10:12:40+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.time_range;web_sessions_fact.total_web_sessions_pk,false,mechanical,dynamic_fields:table_calculation:Sessions; references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:326/element:3079,3079,,Shared/Delivery Team Examples,Jordan Ilyat,,,2025-11-08T10:12:40+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:326/element:3081,3081,Sessions Rolling 7-Days (Copy 4),Shared/Delivery Team Examples,Jordan Ilyat,,,2025-11-08T10:12:40+00:00,,analytics/web_sessions_fact,web_sessions_fact.channel;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_start_ts_week;web_sessions_fact.total_sessions;web_sessions_fact.total_web_sessions_pk,false,mechanical,dynamic_fields:table_calculation:Sessions; references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:267/element:3082,3082,Consultant Hourly Rates,Shared,Mark Rittman,,,2026-08-29T18:39:51+00:00,,analytics/companies_dim,recognized_project_revenue.billing_month_month;recognized_project_revenue.total_hours_billed;recognized_project_revenue.total_recognized_revenue_gbp;recognized_revenue_contact.contact_name,false,mechanical,dynamic_fields:table_calculation:Avg Hourly Rate
tile,looker:analytics:dashboard:327/element:3085,3085,Financial Revenue Q1 2025,Shared,Mark Rittman,,,2025-04-30T19:18:56+00:00,,analytics/chart_of_accounts_dim,profit_and_loss_report_fact.account_code;profit_and_loss_report_fact.account_name;profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.account_report_group;profit_and_loss_report_fact.account_report_sub_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.budget;profit_and_loss_report_fact.budget_variance;profit_and_loss_report_fact.period_month,false,mechanical,"custom_vis:marketplace_viz_report_table::report_table-marketplace; references field outside the parsed repo (fields: profit_and_loss_report_fact.account_report_sub_category, profit_and_loss_report_fact.budget_variance)"
tile,looker:analytics:dashboard:327/element:3086,3086,Revenue to Sep 2025,Shared,Mark Rittman,,,2025-04-30T19:18:56+00:00,,analytics/revenue_and_forecast,revenue_and_forecast.booked_revenue;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_revenue;revenue_and_forecast.period_month;revenue_and_forecast.target_revenue,false,mechanical,dynamic_fields:custom:Sum of Booked Revenue;custom:Sum of Forecast Revenue;custom:Sum of Target Revenue;custom:Sum of Forecast Net Profit;custom:Sum of Target Revenue;table_calculation:Target Remaining GBP;table_cal
tile,looker:analytics:dashboard:267/element:3087,3087,"What's the ""Mood"" on our Projects?",Shared,Mark Rittman,,,2026-08-29T18:39:51+00:00,,analytics/companies_dim,customer_meetings.average_contribution_sentiment_score;customer_meetings.avg_meeting_engagement_level;customer_meetings.meeting_start_date;customer_meetings.meeting_start_week;engagements.deal_name;engagements.engagement_end_ts_date,false,mechanical,merged_results
tile,looker:analytics:dashboard:328/element:3088,3088,How much attributed revenue has each consultant delivered MTD?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/targets,consultant_revenue_attribution.attributed_project_cost_gbp;consultant_revenue_attribution.attributed_project_revenue_gbp;recognized_project_revenue.billing_month_month;recognized_project_revenue.total_recognized_revenue_gbp;recognized_revenue_contact.contact_name;targets.ae_revenue_target;targets.period_month;targets.prn_revenue_target;targets.sae_revenue_target,false,mechanical,merged_results; dynamic_fields:table_calculation:Attributed Project Contribution GBP;table_calculation:Attributed Project Margin %
